"order_id","subscriber_id","order_date","tier","region","referral_source","amount","churn_flag"
429,2299,2026-02-11,"Signature","Atlantic","Search",22.11,0
430,3544,2026-05-15,"Standard","Atlantic","Social",17.57,0
431,3728,2026-05-16,"Standard","Atlantic","Organic",17.4,1
432,523,2026-02-05,"Standard","Atlantic","Organic",13.33,1
433,351,2026-05-10,"Signature","Atlantic","Organic",23.02,0
434,3631,2026-04-25,"Discovery","Atlantic","Referral",31,0
435,233,2026-01-31,"Signature","Atlantic","Search",22.97,0
436,3737,2026-02-10,"Discovery","Atlantic","Organic",37.1,1
437,1517,2026-01-13,"Standard","Atlantic","Search",16.17,0
438,1409,2026-03-13,"Signature","Ontario","Organic",22.98,0
439,116,2026-03-16,"Signature","Atlantic","Search",25.01,0
440,3831,2026-06-13,"Standard","Atlantic","Social",12.59,0
441,3819,2026-05-01,"Signature","Atlantic","Social",25.07,0
442,1609,2026-02-15,"Standard","Ontario","Referral",16.05,0
443,556,2026-03-28,"Standard","Atlantic","Referral",16.98,0
444,705,2026-04-09,"Discovery","Atlantic","Retail_partner",29.75,0
445,3535,2026-04-10,"Standard","Atlantic","Organic",15.94,0
446,3312,2026-03-26,"Discovery","Atlantic","Referral",31.19,0
447,914,2026-04-21,"Signature","Atlantic","Organic",25.68,0
448,8,2026-06-11,"Standard","Atlantic","Retail_partner",17.15,0
449,3252,2026-06-06,"Signature","Atlantic","Social",22,0
450,595,2026-03-11,"Discovery","Atlantic","Organic",30.44,0
451,3877,2026-06-18,"Standard","Atlantic","Retail_partner",17.98,0
452,244,2026-06-07,"Signature","Atlantic","Retail_partner",23.93,0
453,1397,2026-02-23,"Discovery","Atlantic","Organic",31.84,0
454,2131,2026-03-07,"Signature","Atlantic","Referral",26.81,0
455,1695,2026-01-06,"Standard","Ontario","Organic",10.67,0
456,413,2026-06-19,"Signature","Atlantic","Referral",19.42,0
457,3415,2026-02-07,"Signature","Atlantic","Referral",29.86,0
458,351,2026-06-24,"Signature","Atlantic","Organic",20.61,0
459,2893,2026-04-17,"Signature","Atlantic","Social",20.2,0
460,2665,2026-02-15,"Discovery","Ontario","Search",35.51,0
461,27,2026-06-02,"Standard","Atlantic","Retail_partner",15.5,0
462,1930,2026-05-17,"Discovery","Atlantic","Search",31.61,0
463,2535,2026-04-29,"Standard","Ontario","Referral",13.13,1
464,576,2026-05-15,"Discovery","Atlantic","Organic",26.53,0
465,266,2026-03-29,"Signature","Atlantic","Organic",20.91,0
466,2590,2026-01-31,"Discovery","Atlantic","Organic",30.7,0
467,3414,2026-04-12,"Signature","Atlantic","Organic",23.28,0
468,187,2026-05-21,"Standard","Atlantic","Retail_partner",12.48,0
469,983,2026-03-15,"Standard","Atlantic","Retail_partner",14.14,1
470,1863,2026-06-30,"Standard","Atlantic","Social",18.09,0
471,1071,2026-04-20,"Standard","Atlantic","Social",9.97,0
472,2634,2026-04-26,"Discovery","Atlantic","Organic",32.5,1
473,1305,2026-01-31,"Standard","Atlantic","Organic",13.98,0
474,3696,2026-03-07,"Standard","Atlantic","Social",15.45,0
475,1696,2026-02-07,"Signature","Atlantic","Referral",24.35,0
476,1768,2026-05-04,"Signature","Atlantic","Search",16.92,0
477,1799,2026-03-27,"Standard","Atlantic","Search",14.93,0
478,3150,2026-03-01,"Signature","Atlantic","Social",19.66,0
479,2249,2026-06-17,"Signature","Atlantic","Search",17.98,0
480,3438,2026-04-09,"Discovery","Atlantic","Retail_partner",31.42,1
481,1401,2026-05-14,"Standard","Ontario","Referral",14.28,1
482,3981,2026-03-18,"Standard","Atlantic","Search",12.86,0
483,1100,2026-05-05,"Standard","Atlantic","Retail_partner",15.83,0
484,2019,2026-02-21,"Signature","Atlantic","Retail_partner",20.97,0
485,3702,2026-05-27,"Signature","Atlantic","Search",20.96,0
486,1457,2026-03-02,"Discovery","Ontario","Search",36.13,0
487,58,2026-02-22,"Standard","Atlantic","Organic",10.32,0
488,3621,2026-03-16,"Standard","Atlantic","Search",17.79,0
489,527,2026-05-02,"Discovery","Atlantic","Search",26.86,0
490,258,2026-01-29,"Standard","Ontario","Referral",17.18,0
491,1864,2026-04-08,"Standard","Ontario","Referral",15.94,1
492,1786,2026-05-06,"Signature","Atlantic","Organic",22.75,0
493,1780,2026-02-06,"Standard","Atlantic","Organic",15.05,1
494,3813,2026-02-10,"Standard","Atlantic","Referral",17.1,1
495,1921,2026-04-26,"Standard","Atlantic","Search",13.28,0
496,1878,2026-05-06,"Standard","Ontario","Search",14.73,0
497,270,2026-06-08,"Discovery","Atlantic","Social",28.56,0
498,280,2026-05-09,"Standard","Atlantic","Organic",17.48,0
499,1667,2026-02-24,"Signature","Atlantic","Retail_partner",21.97,0
500,3726,2026-04-21,"Discovery","Atlantic","Social",31.76,0
501,1446,2026-06-20,"Standard","Atlantic","Organic",10.66,0
502,1789,2026-02-26,"Standard","Atlantic","Search",18.4,0
503,1147,2026-04-10,"Discovery","Atlantic","Retail_partner",32.74,0
504,2605,2026-06-16,"Standard","Atlantic","Social",13.04,0
505,1123,2026-06-25,"Standard","Atlantic","Social",13.39,0
506,361,2026-01-21,"Discovery","Atlantic","Search",27.77,0
507,1244,2026-05-08,"Signature","Atlantic","Search",21.62,0
508,2308,2026-06-07,"Signature","Atlantic","Organic",23.92,0
509,1718,2026-02-18,"Signature","Atlantic","Organic",21.66,0
510,1359,2026-03-12,"Signature","Atlantic","Referral",21.25,0
511,2725,2026-04-13,"Discovery","Atlantic","Search",33.7,0
512,2698,2026-03-23,"Standard","Atlantic","Organic",18.94,0
513,2879,2026-01-02,"Standard","Atlantic","Retail_partner",17.16,0
514,1191,2026-05-11,"Signature","Ontario","Retail_partner",26.05,0
515,3730,2026-05-09,"Discovery","Ontario","Organic",31.02,0
516,3920,2026-05-24,"Signature","Atlantic","Referral",24.54,0
517,932,2026-03-08,"Signature","Atlantic","Organic",20,0
518,2282,2026-03-31,"Discovery","Ontario","Retail_partner",31.72,0
519,2767,2026-03-25,"Signature","Atlantic","Social",20.96,0
520,2071,2026-06-11,"Discovery","Atlantic","Social",31.8,0
521,2280,2026-02-13,"Signature","Atlantic","Search",26.2,0
522,577,2026-02-11,"Standard","Atlantic","Organic",15.91,0
523,3216,2026-02-07,"Signature","Atlantic","Organic",25.9,0
524,1710,2026-02-18,"Standard","Ontario","Organic",13.38,0
525,3262,2026-05-25,"Standard","Atlantic","Retail_partner",13.38,1
526,1234,2026-05-18,"Standard","Atlantic","Social",14.24,1
527,1344,2026-05-10,"Standard","Atlantic","Retail_partner",15.8,0
528,1286,2026-02-10,"Standard","Atlantic","Referral",16.26,1
529,878,2026-06-06,"Standard","Atlantic","Organic",14.24,0
530,925,2026-02-21,"Standard","Atlantic","Social",13.24,1
531,20,2026-04-17,"Signature","Atlantic","Search",24.2,0
532,3117,2026-05-28,"Discovery","Atlantic","Social",32.06,0
533,3919,2026-06-16,"Standard","Atlantic","Organic",15.69,0
534,1441,2026-05-29,"Standard","Atlantic","Retail_partner",15.17,0
535,2033,2026-06-12,"Standard","Ontario","Organic",14.15,1
536,269,2026-03-17,"Standard","Atlantic","Retail_partner",13.74,0
537,3581,2026-04-08,"Standard","Ontario","Search",22.87,1
538,3078,2026-01-18,"Signature","Ontario","Search",27.33,1
539,1483,2026-04-25,"Standard","Atlantic","Referral",8.95,0
540,1665,2026-02-01,"Discovery","Ontario","Organic",31.67,0
541,641,2026-03-11,"Discovery","Atlantic","Organic",29.18,0
542,2672,2026-02-14,"Standard","Atlantic","Retail_partner",15.03,1
543,195,2026-06-14,"Standard","Atlantic","Search",15.34,0
544,950,2026-02-08,"Standard","Atlantic","Organic",15.01,0
545,2030,2026-03-07,"Discovery","Ontario","Social",35.31,0
546,1234,2026-04-27,"Signature","Atlantic","Organic",21.69,1
547,2944,2026-02-16,"Signature","Atlantic","Search",22.18,1
548,2430,2026-03-18,"Signature","Ontario","Organic",23.35,0
549,2304,2026-02-02,"Signature","Atlantic","Retail_partner",22.88,0
550,3441,2026-05-18,"Standard","Atlantic","Search",13.91,0
551,416,2026-02-07,"Signature","Ontario","Organic",29.2,0
552,910,2026-05-14,"Standard","Atlantic","Referral",17.55,0
553,3962,2026-05-15,"Discovery","Atlantic","Referral",33.21,0
554,1511,2026-01-02,"Standard","Atlantic","Referral",18.35,1
555,1083,2026-01-08,"Standard","Ontario","Referral",13.34,0
556,3258,2026-02-19,"Signature","Atlantic","Organic",22.68,0
557,3528,2026-06-22,"Signature","Ontario","Social",28.46,0
558,1669,2026-05-29,"Discovery","Atlantic","Retail_partner",27.83,0
559,3689,2026-04-29,"Signature","Atlantic","Search",22.46,0
560,3051,2026-03-15,"Standard","Atlantic","Social",12.76,1
561,3237,2026-06-27,"Standard","Atlantic","Search",14.58,0
562,3887,2026-04-12,"Standard","Atlantic","Referral",19.42,0
563,3211,2026-04-20,"Signature","Atlantic","Organic",18.74,0
564,2674,2026-05-15,"Standard","Atlantic","Organic",17.11,0
565,686,2026-05-01,"Discovery","Atlantic","Search",32.26,0
566,841,2026-06-21,"Standard","Atlantic","Organic",16.5,0
567,3164,2026-02-05,"Standard","Atlantic","Search",14.92,0
568,820,2026-06-15,"Standard","Atlantic","Organic",15.15,0
569,3346,2026-03-14,"Discovery","Atlantic","Search",30.27,1
570,468,2026-05-26,"Standard","Atlantic","Search",10.92,0
571,190,2026-02-02,"Standard","Atlantic","Retail_partner",16.9,0
572,1076,2026-03-13,"Signature","Atlantic","Retail_partner",24.56,0
573,2503,2026-02-18,"Signature","Atlantic","Organic",19.62,0
574,1568,2026-04-10,"Standard","Atlantic","Organic",14.65,0
575,3206,2026-06-08,"Standard","Atlantic","Organic",10.48,0
576,2008,2026-03-20,"Standard","Ontario","Referral",15.32,0
577,1890,2026-01-27,"Signature","Atlantic","Organic",20.5,0
578,3220,2026-03-09,"Standard","Atlantic","Retail_partner",13.23,0
579,1600,2026-06-23,"Signature","Atlantic","Organic",20.17,0
580,3252,2026-02-11,"Signature","Ontario","Search",20.91,0
581,630,2026-04-29,"Signature","Atlantic","Organic",22.89,0
582,2426,2026-05-25,"Discovery","Atlantic","Organic",31.99,0
583,2289,2026-02-18,"Signature","Ontario","Organic",23.61,0
584,3258,2026-03-01,"Signature","Atlantic","Organic",23.39,0
585,587,2026-05-30,"Signature","Atlantic","Retail_partner",25.01,0
586,2467,2026-04-11,"Standard","Atlantic","Search",11.51,0
587,2695,2026-03-17,"Signature","Atlantic","Organic",23.55,0
588,705,2026-02-20,"Standard","Ontario","Organic",18.63,0
589,2072,2026-05-22,"Signature","Atlantic","Referral",24.45,0
590,126,2026-05-23,"Standard","Ontario","Search",16.48,0
591,3634,2026-01-29,"Standard","Atlantic","Organic",16.2,0
592,752,2026-06-02,"Signature","Atlantic","Organic",27.29,0
593,1903,2026-04-02,"Signature","Atlantic","Search",24.04,1
594,493,2026-03-14,"Discovery","Atlantic","Organic",29.93,0
595,2392,2026-02-28,"Standard","Ontario","Retail_partner",15.19,0
596,1670,2026-04-28,"Standard","Atlantic","Organic",18.26,0
597,1858,2026-04-22,"Signature","Atlantic","Search",19.86,0
598,2633,2026-06-26,"Standard","Atlantic","Organic",14.1,0
599,1344,2026-03-07,"Signature","Ontario","Search",23.35,0
600,1840,2026-06-04,"Signature","Atlantic","Search",15.88,0
601,832,2026-01-21,"Discovery","Atlantic","Organic",28.49,0
602,1329,2026-04-30,"Standard","Atlantic","Search",15.29,0
603,2108,2026-05-22,"Standard","Atlantic","Organic",12.83,0
604,2271,2026-06-17,"Standard","Ontario","Retail_partner",15.33,0
605,2726,2026-05-29,"Discovery","Ontario","Referral",36.23,0
606,3835,2026-01-07,"Standard","Atlantic","Referral",16.23,1
607,1145,2026-01-10,"Standard","Atlantic","Organic",13.91,0
608,3956,2026-02-15,"Signature","Ontario","Search",22.02,0
609,368,2026-04-03,"Signature","Atlantic","Retail_partner",22.12,0
610,1881,2026-06-29,"Standard","Atlantic","Social",11.65,0
611,3414,2026-01-19,"Standard","Ontario","Organic",15.23,0
612,512,2026-06-03,"Signature","Atlantic","Organic",23.66,1
613,2920,2026-06-04,"Standard","Atlantic","Referral",15.82,0
614,2859,2026-03-27,"Signature","Atlantic","Organic",22.98,0
615,270,2026-05-14,"Signature","Atlantic","Search",22.38,0
616,1974,2026-05-20,"Discovery","Atlantic","Organic",32.83,0
617,107,2026-02-25,"Standard","Atlantic","Organic",13.9,0
618,2253,2026-03-08,"Standard","Atlantic","Organic",13.54,0
619,740,2026-01-15,"Standard","Atlantic","Social",15.9,1
620,1491,2026-05-30,"Signature","Ontario","Search",23.98,0
621,1707,2026-06-22,"Standard","Atlantic","Organic",13.72,0
622,3061,2026-04-11,"Discovery","Ontario","Search",33.44,0
623,3599,2026-05-13,"Signature","Atlantic","Retail_partner",23.65,0
624,666,2026-05-18,"Signature","Atlantic","Organic",24.73,1
625,575,2026-01-01,"Signature","Atlantic","Social",21.48,0
626,454,2026-05-14,"Signature","Atlantic","Referral",25.5,1
627,1372,2026-02-27,"Standard","Atlantic","Referral",16.92,0
628,1339,2026-04-07,"Standard","Ontario","Retail_partner",17.79,0
629,1392,2026-04-12,"Discovery","Atlantic","Search",32.4,0
630,2701,2026-07-01,"Standard","Atlantic","Organic",16.48,0
631,1797,2026-03-22,"Standard","Atlantic","Organic",13.41,0
632,3964,2026-03-31,"Discovery","Atlantic","Referral",33.7,0
633,1862,2026-01-23,"Standard","Atlantic","Organic",13.55,0
634,1662,2026-02-25,"Standard","Atlantic","Search",16.61,1
635,2126,2026-03-21,"Standard","Atlantic","Search",14.13,1
636,2101,2026-03-11,"Signature","Ontario","Referral",18.22,0
637,3994,2026-01-04,"Standard","Atlantic","Organic",17.88,0
638,2607,2026-06-05,"Standard","Ontario","Search",18.12,0
639,3256,2026-04-04,"Signature","Atlantic","Social",20.1,0
640,3248,2026-04-26,"Signature","Atlantic","Social",26.01,0
641,1457,2026-02-12,"Signature","Ontario","Social",27.59,0
642,3475,2026-05-22,"Signature","Ontario","Search",24.1,1
643,859,2026-06-06,"Discovery","Atlantic","Search",30.88,0
644,899,2026-02-21,"Standard","Ontario","Social",20.47,0
645,1430,2026-05-16,"Signature","Atlantic","Organic",21.93,0
646,2013,2026-02-20,"Standard","Atlantic","Organic",13.27,1
647,3212,2026-04-10,"Standard","Atlantic","Social",8.89,1
648,1685,2026-01-31,"Standard","Atlantic","Referral",12.54,0
649,3592,2026-06-30,"Discovery","Atlantic","Retail_partner",33.57,0
650,2062,2026-03-25,"Signature","Atlantic","Search",22.83,0
651,2702,2026-03-28,"Standard","Ontario","Organic",17.08,1
652,955,2026-04-26,"Standard","Atlantic","Organic",16.31,0
653,638,2026-03-24,"Standard","Atlantic","Organic",20.26,1
654,1418,2026-01-18,"Standard","Ontario","Organic",11.86,0
655,3088,2026-05-27,"Standard","Ontario","Referral",17.16,1
656,3748,2026-01-24,"Signature","Atlantic","Organic",20.98,0
657,1000,2026-04-28,"Standard","Ontario","Social",16.29,1
658,316,2026-03-03,"Standard","Atlantic","Organic",15.58,1
659,3829,2026-05-12,"Standard","Atlantic","Search",16.31,0
660,1207,2026-03-24,"Discovery","Ontario","Retail_partner",38.1,0
661,3818,2026-01-08,"Standard","Atlantic","Search",15.2,1
662,2779,2026-02-18,"Discovery","Ontario","Social",33.67,0
663,3603,2026-01-23,"Standard","Atlantic","Organic",16.27,1
664,2383,2026-05-01,"Standard","Atlantic","Retail_partner",15.45,0
665,732,2026-03-26,"Standard","Atlantic","Retail_partner",15.45,1
666,2641,2026-02-06,"Standard","Atlantic","Search",14.81,0
667,62,2026-01-31,"Signature","Ontario","Organic",23.84,0
668,2297,2026-04-25,"Standard","Atlantic","Social",15.25,1
669,334,2026-06-22,"Discovery","Atlantic","Search",26.33,1
670,3968,2026-04-06,"Standard","Atlantic","Organic",17.55,1
671,186,2026-04-17,"Signature","Atlantic","Referral",25.54,0
672,757,2026-05-10,"Standard","Ontario","Referral",11.57,0
673,2223,2026-02-16,"Signature","Atlantic","Organic",21.52,0
674,3730,2026-01-16,"Standard","Atlantic","Search",15.79,0
675,53,2026-04-29,"Standard","Atlantic","Retail_partner",14.94,0
676,2593,2026-04-27,"Signature","Atlantic","Social",21.46,0
677,930,2026-02-14,"Signature","Atlantic","Search",19.25,0
678,1399,2026-04-20,"Standard","Atlantic","Search",16.47,1
679,800,2026-02-15,"Signature","Atlantic","Organic",23.66,0
680,2804,2026-04-27,"Discovery","Ontario","Organic",30.5,0
681,478,2026-02-15,"Standard","Atlantic","Search",16.26,1
682,853,2026-01-18,"Signature","Atlantic","Social",22.89,0
683,3080,2026-05-06,"Standard","Ontario","Social",15.55,0
684,3057,2026-04-14,"Standard","Atlantic","Organic",18.48,0
685,3811,2026-01-19,"Signature","Atlantic","Organic",22.82,0
686,2291,2026-01-08,"Signature","Atlantic","Organic",21.85,0
687,495,2026-01-28,"Signature","Atlantic","Referral",20.25,0
688,2662,2026-05-07,"Standard","Atlantic","Search",19.68,0
689,2574,2026-03-10,"Signature","Atlantic","Referral",18.98,0
690,2696,2026-01-07,"Standard","Ontario","Social",16.03,0
691,2549,2026-06-14,"Standard","Atlantic","Search",16.74,0
692,782,2026-04-20,"Standard","Atlantic","Referral",15.2,1
693,57,2026-01-31,"Standard","Atlantic","Organic",16.21,1
694,307,2026-05-31,"Standard","Atlantic","Organic",14.57,0
695,958,2026-02-17,"Standard","Atlantic","Social",11.04,0
696,2265,2026-04-28,"Signature","Atlantic","Search",21.48,0
697,86,2026-03-03,"Standard","Ontario","Referral",18.2,1
698,967,2026-05-19,"Standard","Atlantic","Organic",19.27,1
699,2255,2026-04-22,"Standard","Atlantic","Organic",12.66,0
700,889,2026-06-29,"Signature","Atlantic","Organic",22.18,0
701,319,2026-06-16,"Standard","Ontario","Search",20.68,0
702,1980,2026-05-09,"Signature","Atlantic","Retail_partner",24.37,0
703,2183,2026-04-02,"Standard","Atlantic","Retail_partner",15.89,0
704,2409,2026-05-21,"Standard","Atlantic","Organic",16.81,0
705,359,2026-02-02,"Standard","Atlantic","Search",20.31,1
706,381,2026-02-26,"Standard","Atlantic","Organic",16.65,1
707,3915,2026-05-15,"Discovery","Ontario","Retail_partner",34.72,0
708,1942,2026-06-07,"Signature","Atlantic","Search",29.78,1
709,666,2026-06-01,"Standard","Atlantic","Search",19.89,0
710,743,2026-05-08,"Standard","Atlantic","Social",18.66,1
711,445,2026-05-11,"Standard","Atlantic","Organic",15.98,0
712,2173,2026-03-13,"Signature","Ontario","Social",23.14,0
713,2935,2026-05-22,"Standard","Atlantic","Referral",16.01,1
714,723,2026-04-27,"Signature","Atlantic","Organic",22.97,0
715,110,2026-04-26,"Standard","Atlantic","Organic",18.42,1
716,838,2026-05-08,"Signature","Atlantic","Social",24.5,0
717,1660,2026-03-17,"Standard","Atlantic","Social",12.15,0
718,3983,2026-06-26,"Signature","Atlantic","Search",27.06,0
719,618,2026-02-08,"Standard","Atlantic","Organic",12.84,1
720,1188,2026-03-18,"Standard","Atlantic","Referral",17.77,0
721,2759,2026-02-14,"Signature","Atlantic","Search",21.39,0
722,2685,2026-05-06,"Signature","Atlantic","Organic",20.93,1
723,2009,2026-02-18,"Standard","Atlantic","Search",16.46,1
724,884,2026-04-05,"Discovery","Atlantic","Organic",30.76,0
725,1196,2026-02-02,"Signature","Atlantic","Search",20.41,0
726,3624,2026-01-12,"Signature","Atlantic","Referral",26.47,0
727,3050,2026-01-22,"Signature","Atlantic","Search",23.87,0
728,629,2026-05-25,"Standard","Atlantic","Retail_partner",16.45,0
729,2832,2026-01-09,"Signature","Atlantic","Referral",23.95,0
730,2129,2026-02-19,"Standard","Atlantic","Organic",12.77,1
731,607,2026-04-18,"Standard","Atlantic","Search",16.9,1
732,1552,2026-03-29,"Standard","Atlantic","Social",15.57,0
733,1500,2026-05-01,"Signature","Atlantic","Search",22.2,0
734,589,2026-04-05,"Signature","Atlantic","Referral",23.47,1
735,2236,2026-05-25,"Standard","Atlantic","Referral",12.48,0
736,2749,2026-01-28,"Standard","Atlantic","Organic",15.26,0
737,2023,2026-03-21,"Standard","Atlantic","Social",17.49,0
738,154,2026-06-25,"Standard","Atlantic","Social",18.53,1
739,3150,2026-04-15,"Standard","Atlantic","Referral",13.67,0
740,1075,2026-05-19,"Signature","Atlantic","Search",20.98,0
741,454,2026-06-08,"Standard","Atlantic","Organic",15.45,0
742,3134,2026-06-26,"Discovery","Atlantic","Referral",34.08,1
743,2543,2026-03-12,"Standard","Atlantic","Retail_partner",13.79,0
744,278,2026-05-15,"Standard","Atlantic","Social",15.6,0
745,3700,2026-03-24,"Standard","Atlantic","Search",13.7,1
746,2681,2026-04-15,"Standard","Ontario","Retail_partner",11.95,0
747,3303,2026-04-27,"Signature","Atlantic","Organic",24.31,0
